Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,Commission_Address_Raw,liczba_kart_otrzymanych,liczba_uprawnionych,liczba_kart_niewykorzystanych,liczba_kart_wydanych_lokal,liczba_pakietow_wyslanych,liczba_kart_wydanych_lacznie,liczba_glos_pelnnomocnik,liczba_glos_zaswiadczenie,liczba_kopert_zwrotnych,koperty_bez_oswiadczenia,koperty_oswiadczenie_niepodpisane,koperty_bez_koperty_na_karte,koperty_niezaklejona_koperta_na_karte,koperty_na_karte_wrzucone_do_urny,liczba_kart_wyjetych_z_urny,karty_z_kopert_korespondencyjnych,liczba_kart_niewaznych,liczba_kart_waznych,liczba_glosow_niewaznych,glosy_niewazne_przyczyna_A,glosy_niewazne_przyczyna_B,glosy_niewazne_przyczyna_C,liczba_glosow_waznych_na_kandydatow,Turnout_Percentage
Województwo kujawsko-pomorskie,Powiat inowrocawski,m. Inowrocaw,1434316,"Sanatorium Uzdrowiskowe ""Przy Tezni"" im. dr. Jozefa Krzyminskiego SPZOZ, ul. Przy Stawku 12, 88-100 Inowrocaw",537.0,430.0,107.0,430.0,0.0,430.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,430.0,2.0,0.0,2.0,0.0,428.0,100.0
Województwo kujawsko-pomorskie,Powiat sepolenski,gm. Wiecbork,1434333,"Dom Pomocy Spoecznej w Suchoraczku, Suchoraczek 51, 89-410 Wiecbork",74.0,18.0,56.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,5.0,1.0,4.0,0.0,13.0,100.0
Województwo małopolskie,Powiat krakowski,gm. Wielka Wies,1436790,"Zakad Opiekunczo-Leczniczy Serdeczna Troska, ul. Olkuska 6, 32-085 Szyce",104.0,20.0,84.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,3.0,1.0,2.0,0.0,17.0,100.0
Województwo małopolskie,Powiat limanowski,gm. Jodownik,1434694,"Szpital pw. sw. Jana Jerozolimskiego, Szczyrzyc 107, 34-623 Szczyrzyc",25.0,15.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,100.0
Województwo lubelskie,Powiat bigorajski,m. Bigoraj,1434397,"ARION Szpital Sp. z o. o. w restrukturyzacji Zespo Opieki Zdrowotnej, ul. dr. Stanisawa Pojaska 5, 23-400 Bigoraj",210.0,98.0,112.0,98.0,0.0,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,2.0,0.0,2.0,0.0,96.0,100.0
Województwo lubuskie,Powiat zarski,m. Zary,1434512,"105 Kresowy Szpital Wojskowy z Przychodnia-SP ZOZ, ul. Domanskiego 2, 68-200 Zary",75.0,49.0,26.0,49.0,0.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,48.0,100.0
Województwo zachodniopomorskie,Miasto na prawach powiatu Szczecin,,1436228,"Uniwersytecki Szpital Kliniczny Nr 1 im. prof. Tadeusza Sokoowskiego PUM w Szczecinie Centrum Zdrowia Psychicznego Klinika Psychiatrii, ul. Wadysawa Broniewskiego 26, 71-460 Szczecin",60.0,19.0,41.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,100.0
Województwo zachodniopomorskie,Miasto na prawach powiatu Szczecin,,1436237,"Hospicjum sw. Jana Ewangelisty, ul. Pokoju 77, 71-470 Szczecin",29.0,12.0,17.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,100.0
Województwo dolnośląskie,Powiat lubanski,m. Swieradow-Zdroj,1434195,"Uzdrowisko Swieradow-Czerniawa Sp. z o.o. Grupa PGU Szpital Centrum Rehabilitacji i Reumatologii ""Goplana"", ul. Marszaka Jozefa Pisudskiego 33, 59-850 Swieradow-Zdroj",35.0,21.0,14.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,100.0
Województwo dolnośląskie,Powiat lubinski,m. Lubin,1434200,"Dom Pomocy Spoecznej ""Ostoja"", ul. Pawia 39, 59-300 Lubin",50.0,35.0,15.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,2.0,0.0,2.0,0.0,33.0,100.0
Województwo dolnośląskie,Powiat woowski,gm. Woow,1434232,"Dom Pomocy Spoecznej ""Nasz Dom"" w Mojecicach, ul. Woowska 4, 56-100 Mojecice",19.0,12.0,7.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,100.0
Województwo dolnośląskie,Powiat wrocawski,gm. Dugoeka,1436608,"Novum Clinic Sp z o.o., ul. Wrocawska 42, 55-093 Kieczow",29.0,14.0,15.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,100.0
Województwo dolnośląskie,Miasto na prawach powiatu Wrocaw,,1406535,"DODR we Wrocawiu Obiekt Hotelowy AGRO, ul. Zwycieska 4, 53-033 Wrocaw",1764.0,1471.0,295.0,1469.0,2.0,1471.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,2.0,1470.0,2.0,0.0,1470.0,4.0,1.0,3.0,0.0,1466.0,100.0
Województwo dolnośląskie,Miasto na prawach powiatu Jelenia Gora,,1434256,"Uzdrowisko Cieplice Sp. z o. o.-Grupa PGU, pl. Plac Piastowski 38, 58-560 Jelenia Gora",466.0,231.0,235.0,231.0,0.0,231.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,231.0,100.0
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Jeziorany,1435973,"Oddzia Zewnetrzny w Kikitach Zakadu Karnego w Barczewie, Kikity 21, 11-311 Kolno",52.0,41.0,11.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,4.0,0.0,4.0,0.0,37.0,100.0
Województwo wielkopolskie,Powiat chodzieski,m. Chodziez,1436012,"Budynek Szpitala Powiatowego, ul. Stefana Zeromskiego 29, 64-800 Chodziez",110.0,84.0,26.0,84.0,0.0,84.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,2.0,0.0,2.0,0.0,82.0,100.0
Województwo świętokrzyskie,Powiat opatowski,gm. Opatow,1435886,"Dom Pomocy Spoecznej w Zochcinku Filia w Opatowie, ul. Szpitalna 4C, 27-500 Opatow",60.0,39.0,21.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,100.0
Województwo świętokrzyskie,Miasto na prawach powiatu Kielce,,1435923,"Swietokrzyskie Centrum Onkologii, Samodzielny Publiczny Zakad Opieki Zdrowotnej, ul. Prezydenta Stefana Artwinskiego 3, 25-734 Kielce",324.0,103.0,221.0,103.0,0.0,103.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,103.0,100.0
Województwo warmińsko-mazurskie,Powiat bartoszycki,gm. Bartoszyce,1436683,"Dom Pomocy Spoecznej w Sokolicy, Sokolica 10, 11-200 Sokolica",12.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,100.0
Województwo warmińsko-mazurskie,Powiat mragowski,gm. Sorkwity,1435958,"Dom Pomocy Spoecznej Mazurska Zagroda w Kozarku Maym, Kozarek May 3, 11-731 Sorkwity",38.0,16.0,22.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,100.0
Województwo śląskie,Miasto na prawach powiatu Sosnowiec,,1435831,"Areszt Sledczy w Sosnowcu, ul. Radocha 25, 41-200 Sosnowiec",344.0,190.0,154.0,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,3.0,0.0,3.0,0.0,187.0,100.0
Województwo śląskie,Miasto na prawach powiatu Sosnowiec,,1435829,"Wojewodzki Szpital Specjalistyczny Nr 5 im. sw. Barbary w Sosnowcu, pl. Medykow 1, 41-200 Sosnowiec",500.0,177.0,323.0,177.0,0.0,177.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,177.0,100.0
Województwo śląskie,Miasto na prawach powiatu Katowice,,1435796,"Szpital, ul. Strzelecka 9, 40-073 Katowice",83.0,43.0,40.0,43.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,100.0
